Date,YAHOO/INDEX_IBEX - Adjusted Close_x,YAHOO/INDEX_DJI - Adjusted Close,YAHOO/INDEX_STOXX50E - Adjusted Close,YAHOO/INDEX_N225 - Adjusted Close,YAHOO/INDEX_FCHI - Adjusted Close,YAHOO/INDEX_GDAXI - Adjusted Close,YAHOO/INDEX_IBEX - Adjusted Close_y
2011-06-22,10226.189833,12109.669922,2795.07,9629.429688,3871.370117,7278.189941,9942.589535
2011-06-23,9942.589535,12050.0,2730.86,9596.740234,3787.790039,7149.439941,9812.690252
2011-06-24,9812.690252,11934.580078,2715.88,9678.709961,3784.800049,7121.379883,9872.190192
2011-06-27,9872.190192,12043.55957,2723.93,9578.30957,3796.550049,7107.899902,9936.690127
2011-06-28,9936.690127,12188.69043,2750.49,9648.980469,3851.889893,7170.430176,10143.589331
2011-06-29,10143.589331,12261.419922,2802.55,9797.259766,3924.22998,7294.140137,10359.889893
2011-06-30,10359.889893,12414.339844,2848.53,9816.089844,3982.209961,7376.240234,10491.989369
2011-07-01,10491.989369,12582.769531,2875.67,9868.070312,4007.350098,7419.439941,10467.989393
2011-07-04,10467.989393,,2870.19,9965.089844,4003.110107,7442.959961,10330.089142
2011-07-05,10330.089142,12569.870117,2850.51,9972.459961,3978.830078,7439.439941,10204.48966
2011-07-06,10204.48966,12626.019531,2832.63,10082.480469,3961.340088,7431.189941,10196.189864
2011-07-07,10196.189864,12719.490234,2844.51,10071.139648,3979.959961,7471.439941,9938.190125
2011-07-08,9938.190125,12657.200195,2790.09,10137.730469,3913.550049,7402.72998,9670.58981
2011-07-11,9670.58981,12505.759766,2709.15,10069.530273,3807.51001,7230.25,9603.39066
2011-07-12,9603.39066,12446.879883,2693.53,9925.919922,3774.120117,7174.140137,9666.890595
2011-07-13,9666.890595,12491.610352,2715.05,9963.139648,3793.27002,7267.870117,9598.589883
2011-07-14,9598.589883,12437.120117,2695.29,9936.120117,3751.22998,7214.740234,9484.190585
2011-07-15,9484.190585,12479.730469,2675.38,9974.469727,3726.590088,7220.120117,9347.790333
2011-07-18,9347.790333,12385.160156,2622.36,,3650.709961,7107.919922,9443.790235
2011-07-19,9443.790235,12587.419922,2657.45,9889.719727,3694.949951,7192.669922,9732.789943
2011-07-20,9732.789943,12571.910156,2705.75,10005.900391,3754.600098,7221.359863,10017.589459
2011-07-21,10017.589459,12724.410156,2763.34,10010.389648,3816.75,7290.140137,10059.289612
2011-07-22,10059.289612,12681.160156,2772.6,10132.110352,3842.699951,7326.390137,9866.190198
2011-07-25,9866.190198,12592.799805,2742.7,10050.009766,3812.969971,7344.540039,9833.390427
2011-07-26,9833.390427,12501.299805,2739.65,10097.719727,3787.879883,7349.450195,9643.290033
2011-07-27,9643.290033,12302.549805,2693.71,10047.19043,3734.070068,7252.680176,9656.990215
2011-07-28,9656.990215,12240.110352,2692.76,9901.349609,3712.659912,7190.060059,9630.690437
2011-07-29,9630.690437,12143.240234,2670.37,9833.030273,3672.77002,7158.77002,9318.190753
2011-08-01,9318.190753,12132.490234,2593.34,9965.009766,3588.050049,6953.97998,9114.891155
2011-08-02,9114.891155,11866.620117,2544.89,9844.589844,3522.790039,6796.75,9037.691038
2011-08-03,9037.691038,11896.44043,2497.83,9637.139648,3454.939941,6640.589844,8686.491198
2011-08-04,8686.491198,11383.679688,2412.29,9659.179688,3320.350098,6414.759766,8671.191409
2011-08-05,8671.191409,11444.610352,2375.15,9299.879883,3278.560059,6236.160156,8459.391819
2011-08-08,8459.391819,10809.849609,2286.91,9097.55957,3125.189941,5923.27002,8428.89185
2011-08-09,8428.89185,11239.769531,2294.24,8944.480469,3176.189941,5917.080078,7965.991928
2011-08-10,7965.991928,10719.94043,2153.77,9038.740234,3002.98999,5613.419922,8249.392032
2011-08-11,8249.392032,11143.30957,2215.45,8981.94043,3089.659912,5797.660156,8647.291043
2011-08-12,8647.291043,11269.019531,2307.33,8963.719727,3213.879883,5997.740234,8708.991175
2011-08-15,8708.991175,11482.900391,2324.48,9086.410156,3239.060059,6022.240234,8674.291015
2011-08-16,8674.291015,11405.929688,2323.67,9107.429688,3230.899902,5994.899902,8728.191351
2011-08-17,8728.191351,11410.209961,2331.12,9057.259766,3254.340088,5948.939941,8317.691767
2011-08-18,8317.691767,10990.580078,2206.61,8943.759766,3076.040039,5602.799805,8141.891652
2011-08-19,8141.891652,10817.650391,2159.07,8719.240234,3016.98999,5480.0,8293.891987
2011-08-22,8293.891987,10854.650391,2183.39,8628.129883,3051.360107,5473.779785,8279.791415
2011-08-23,8279.791415,11176.759766,2199.98,8733.009766,3084.370117,5532.379883,8369.091129
2011-08-24,8369.091129,11320.709961,2238.7,8639.610352,3139.550049,5681.080078,8299.0912
2011-08-25,8299.0912,11149.820312,2216.7,8772.360352,3119.0,5584.140137,8185.491706
2011-08-26,8185.491706,11284.540039,2190.44,8797.780273,3087.639893,5537.47998,8394.991494
2011-08-29,8394.991494,11539.25,2239.3,8851.349609,3154.199951,5670.069824,8444.791248
2011-08-30,8444.791248,11559.950195,2239.14,8953.900391,3159.73999,5643.919922,8718.590775
2011-08-31,8718.590775,11613.530273,2302.08,8955.200195,3256.76001,5784.850098,8761.090732
2011-09-01,8761.090732,11493.570312,2305.75,9060.799805,3265.830078,5730.629883,8463.491424
2011-09-02,8463.491424,11240.259766,2220.72,8950.740234,3148.530029,5538.330078,8066.491826
2011-09-05,8066.491826,,2107.27,8784.459961,2999.540039,5246.200195,7936.391861
2011-09-06,7936.391861,11139.299805,2080.1,8590.570312,2965.639893,5193.970215,8156.591833
2011-09-07,8156.591833,11414.860352,2151.16,8763.410156,3073.179932,5405.529785,8277.791417
2011-09-08,8277.791417,11295.80957,2163.4,8793.120117,3085.830078,5408.459961,7910.19218
2011-09-09,7910.19218,10992.129883,2073.67,8737.660156,2974.590088,5189.930176,7640.692453
2011-09-12,7640.692453,11061.120117,1995.01,8535.669922,2854.810059,5072.330078,7834.192257
2011-09-13,7834.192257,11105.849609,2036.64,8616.549805,2894.929932,5166.359863,8045.692043
2011-09-14,8045.692043,11246.730469,2083.38,8518.570312,2949.139893,5340.189941,8337.891942
2011-09-15,8337.891942,11433.179688,2155.62,8668.860352,3045.620117,5508.240234,8388.391891
2011-09-16,8388.391891,11509.089844,2159.28,8864.160156,3031.080078,5573.509766,8222.691863
2011-09-19,8222.691863,11401.009766,2096.1,,2940.0,5415.910156,8362.191722
2011-09-20,8362.191722,11408.660156,2140.41,8721.240234,2984.050049,5571.680176,8210.291485
2011-09-21,8210.291485,11124.839844,2098.49,8741.160156,2935.820068,5433.799805,7830.79187
2011-09-22,7830.79187,10733.830078,1995.75,8560.259766,2781.679932,5164.209961,7996.891799
2011-09-23,7996.891799,10771.480469,2026.03,,2810.110107,5196.560059,8201.691885
2011-09-26,8201.691885,11043.860352,2083.35,8374.129883,2859.340088,5345.560059,8531.891745
2011-09-27,8531.891745,11190.69043,2194.03,8609.950195,3023.379883,5628.439941,8480.191603
2011-09-28,8480.191603,11010.900391,2176.64,8615.650391,2995.620117,5578.419922,8592.491293
2011-09-29,8592.491293,11153.980469,2212.44,8701.230469,3027.649902,5639.580078,8546.590949
2011-09-30,8546.590949,10913.379883,2179.66,8700.290039,2981.959961,5502.02002,8353.79134
2011-10-03,8353.79134,10655.299805,2138.24,8545.480469,2926.830078,5376.700195,8225.392056
2011-10-04,8225.392056,10808.709961,2091.09,8456.120117,2850.550049,5216.709961,8477.291215
2011-10-05,8477.291215,10939.950195,2179.42,8382.980469,2973.899902,5473.029785,8704.790984
2011-10-06,8704.790984,11123.330078,2248.78,8522.019531,3075.370117,5645.25,8798.391475
2011-10-07,8798.391475,11103.120117,2269.19,8605.620117,3095.560059,5675.700195,8892.39138
2011-10-10,8892.39138,11433.179688,2320.8,,3161.469971,5847.290039,8845.491037
2011-10-11,8845.491037,11416.299805,2315.97,8773.679688,3153.52002,5865.009766,9026.490854
2011-10-12,9026.490854,11518.849609,2372.15,8738.900391,3229.76001,5994.470215,8943.490938
2011-10-13,8943.490938,11478.129883,2332.52,8823.25,3186.939941,5914.839844,8975.490905
2011-10-14,8975.490905,11644.490234,2355.48,8747.959961,3217.889893,5967.200195,8864.290823
2011-10-17,8864.290823,11397.0,2315.89,8879.599609,3166.060059,5859.430176,8811.290876
2011-10-18,8811.290876,11577.049805,2306.81,8741.910156,3141.100098,5877.410156,8849.491033
2011-10-19,8849.491033,11504.620117,2330.08,8772.540039,3157.340088,5913.529785,8608.191473
2011-10-20,8608.191473,11541.780273,2271.77,8682.150391,3084.070068,5766.47998,8852.991029
2011-10-21,8852.991029,11808.790039,2337.51,8678.889648,3171.340088,5970.959961,8957.090533
2011-10-24,8957.090533,11913.620117,2369.07,8843.980469,3220.459961,6055.27002,8879.590612
2011-10-25,8879.590612,11706.620117,2343.96,8762.30957,3174.290039,6046.75,8832.49105
2011-10-26,8832.49105,11869.040039,2335.06,8748.469727,3169.620117,6016.069824,9270.490606
2011-10-27,9270.490606,12208.549805,2476.92,8926.540039,3368.620117,6337.839844,9224.391044
2011-10-28,9224.391044,12231.110352,2462.36,9050.469727,3348.629883,6346.189941,8954.891317
2011-10-31,8954.891317,11955.009766,2385.22,8988.389648,3242.840088,6141.339844,8579.590916
2011-11-01,8579.590916,11657.959961,2259.73,8835.519531,3068.330078,5834.509766,8574.491312
2011-11-02,8574.491312,11836.040039,2291.89,8640.419922,3110.590088,5965.629883,8712.590781
2011-11-03,8712.590781,12044.469727,2347.94,,3195.469971,6133.180176,8596.39168
2011-11-04,8596.39168,11983.240234,2291.47,8801.400391,3123.550049,5966.160156,8476.391802
2011-11-07,8476.391802,12068.389648,2275.92,8767.089844,3103.600098,5928.680176,8518.491368
2011-11-08,8518.491368,12170.179688,2303.2,8655.509766,3143.300049,5961.439941,8340.591158
2011-11-09,8340.591158,11780.94043,2249.39,8755.44043,3075.159912,5829.540039,8310.891969
2011-11-10,8310.891969,11893.860352,2254.92,8500.799805,3064.840088,5867.810059,8556.09094
2011-11-11,8556.09094,12153.679688,2324.81,8514.469727,3149.379883,6057.029785,8372.191712
2011-11-14,8372.191712,12078.980469,2288.32,8603.700195,3108.949951,5985.02002,8237.591262
2011-11-15,8237.591262,12096.160156,2254.0,8541.929688,3049.129883,5933.140137,8304.091195
2011-11-16,8304.091195,11905.589844,2267.96,8463.160156,3064.899902,5913.359863,8270.591229
2011-11-17,8270.591229,11770.730469,2242.78,8479.629883,3010.290039,5850.169922,8310.091189
2011-11-18,8310.091189,11796.160156,2236.68,8374.910156,2997.01001,5800.240234,8020.991872
2011-11-21,8020.991872,11547.30957,2160.28,8348.269531,2894.939941,5606.0,7904.891892
2011-11-22,7904.891892,11493.719727,2136.81,8314.740234,2870.679932,5537.390137,7739.291963
2011-11-23,7739.291963,11257.549805,2096.79,,2822.429932,5457.77002,7721.79198
2011-11-24,7721.79198,,2090.25,8165.180176,2822.25,5428.149902,7763.492133
2011-11-25,7763.492133,11231.650391,2111.26,8160.009766,2856.969971,5492.870117,8119.891675
2011-11-28,8119.891675,11523.009766,2221.76,8287.490234,3012.929932,5745.330078,8127.991764
2011-11-29,8127.991764,11555.629883,2234.17,8477.820312,3026.76001,5799.910156,8449.491438
2011-11-30,8449.491438,12045.679688,2330.43,8434.610352,3154.620117,6088.839844,8420.991467
2011-12-01,8420.991467,12020.030273,2313.84,8597.379883,3129.949951,6035.879883,8558.590937
2011-12-02,8558.590937,12019.419922,2342.5,8643.75,3164.949951,6080.680176,8705.790983
2011-12-05,8705.790983,12097.830078,2369.39,8695.980469,3201.280029,6106.089844,8712.790976
2011-12-06,8712.790976,12150.129883,2356.71,8575.160156,3179.629883,6028.819824,8644.291046
2011-12-07,8644.291046,12196.370117,2344.92,8722.169922,3175.97998,5994.72998,8461.191622
2011-12-08,8461.191622,11997.700195,2288.05,8664.580078,3095.48999,5874.439941,8649.691431
2011-12-09,8649.691431,12184.259766,2342.59,8536.459961,3172.350098,5986.709961,8380.991508
2011-12-12,8380.991508,12021.389648,2269.46,8653.820312,3089.590088,5785.430176,8327.791366
2011-12-13,8327.791366,11954.94043,2260.98,8552.80957,3078.719971,5774.259766,8181.991709
2011-12-14,8181.991709,11823.480469,2205.91,8519.129883,2976.169922,5675.140137,8250.392031
2011-12-15,8250.392031,11868.80957,2224.89,8377.370117,2998.72998,5730.620117,8203.392078
2011-12-16,8203.392078,11866.389648,2202.72,8401.719727,2972.300049,5701.779785,8252.991637
2011-12-19,8252.991637,11766.259766,2202.95,8296.120117,2974.199951,5670.709961,8454.391824
2011-12-20,8454.391824,12103.580078,2262.39,8336.480469,3055.389893,5847.029785,8378.391901
2011-12-21,8378.391901,12107.740234,2244.35,8459.980469,3030.469971,5791.529785,8462.891815
2011-12-22,8462.891815,12169.650391,2273.02,8395.160156,3071.800049,5852.180176,8542.691539
2011-12-23,8542.691539,12294.0,2290.37,,3102.090088,5878.930176,
2011-12-26,,,,8479.339844,,,8529.590967
2011-12-27,8529.590967,12291.349609,2290.31,8440.55957,3103.110107,5889.759766,8358.391921
2011-12-28,8358.391921,12151.410156,2255.03,8423.620117,3071.080078,5771.27002,8487.89179
2011-12-29,8487.89179,12287.040039,2292.28,8398.889648,3127.560059,5848.779785,8566.291125
2011-12-30,8566.291125,12217.55957,2316.55,8455.349609,3159.810059,5898.350098,8723.790965
2012-01-02,8723.790965,,2370.2,,3222.300049,,8732.391542
2012-01-03,8732.391542,12397.379883,2389.91,,3245.399902,6166.569824,8581.791109
2012-01-04,8581.791109,12418.419922,2349.89,8560.110352,3193.649902,6111.549805,8329.591169
2012-01-05,8329.591169,12415.700195,2315.75,8488.709961,3144.909912,6095.990234,8289.09121
2012-01-06,8289.09121,12359.919922,2298.65,8390.349609,3137.360107,6057.919922,8278.892002
2012-01-09,8278.892002,12392.69043,2286.45,,3127.689941,6017.22998,8472.891805
2012-01-10,8472.891805,12462.469727,2347.47,8422.259766,3210.790039,6162.97998,8426.791266
2012-01-11,8426.791266,12449.450195,2339.51,8447.879883,3204.830078,6152.339844,8426.991461
2012-01-12,8426.991461,12471.019531,2345.85,8385.589844,3199.97998,6179.209961,8450.591047
2012-01-13,8450.591047,12422.05957,2338.01,8500.019531,3196.48999,6143.080078,8449.591048
2012-01-16,8449.591048,,2361.56,8378.360352,3225.0,6220.009766,8535.291156
2012-01-17,8535.291156,12482.070312,2396.63,8466.400391,3269.98999,6332.930176,8420.691663
2012-01-18,8420.691663,12578.950195,2390.64,8550.580078,3264.929932,6354.569824,8603.791087
2012-01-19,8603.791087,12623.980469,2435.04,8639.679688,3328.939941,6416.259766,8561.891715
2012-01-20,8561.891715,12720.480469,2426.96,8766.360352,3321.5,6404.390137,8619.590875
2012-01-23,8619.590875,12708.820312,2441.44,8765.900391,3338.419922,6436.620117,8591.391685
2012-01-24,8591.391685,12675.75,2432.07,8785.330078,3322.649902,6419.220215,8555.391722
2012-01-25,8555.391722,12758.849609,2421.12,8883.69043,3312.47998,6421.850098,8713.790975
2012-01-26,8713.790975,12734.629883,2460.4,8849.469727,3363.22998,6539.850098,8657.291032
2012-01-27,8657.291032,12660.459961,2436.62,8841.219727,3318.76001,6511.97998,8516.99137
2012-01-30,8516.99137,12653.719727,2404.62,8793.049805,3265.639893,6444.450195,8509.191573
2012-01-31,8509.191573,12632.910156,2416.66,8802.509766,3298.550049,6458.910156,8696.590797
2012-02-01,8696.590797,12716.459961,2470.79,8809.790039,3367.459961,6616.640137,8772.290916
2012-02-02,8772.290916,12705.410156,2478.15,8876.820312,3376.659912,6655.629883,8861.191216
2012-02-03,8861.191216,12862.230469,2515.15,8831.929688,3427.919922,6766.669922,8835.290852
2012-02-06,8835.290852,12845.129883,2507.89,8929.200195,3405.27002,6764.830078,8846.891426
2012-02-07,8846.891426,12878.200195,2514.12,8917.519531,3411.540039,6754.200195,8849.290838
2012-02-08,8849.290838,12883.950195,2512.92,9015.589844,3410.0,6748.759766,8902.090589
2012-02-09,8902.090589,12890.459961,2522.34,9002.240234,3424.709961,6788.799805,8797.090695
2012-02-10,8797.090695,12801.230469,2480.76,8947.169922,3373.139893,6692.959961,8788.2909
2012-02-13,8788.2909,12874.040039,2491.54,8999.179688,3384.550049,6738.470215,8771.891502
2012-02-14,8771.891502,12878.280273,2488.29,9052.070312,3375.639893,6728.189941,8741.590752
2012-02-15,8741.590752,12780.950195,2493.96,9260.339844,3390.350098,6757.939941,8558.090938
2012-02-16,8558.090938,12904.080078,2489.34,9238.099609,3393.25,6751.959961,8656.991228
2012-02-17,8656.991228,12949.870117,2520.31,9384.169922,3439.620117,6848.029785,8818.090674
2012-02-20,8818.090674,,2550.28,9485.089844,3472.540039,6948.299805,8767.090726
2012-02-21,8767.090726,12965.69043,2541.6,9463.019531,3465.23999,6908.180176,8656.991228
2012-02-22,8656.991228,12938.669922,2519.0,9554.0,3447.370117,6843.870117,8527.691554
2012-02-23,8527.691554,12984.69043,2508.08,9595.570312,3447.310059,6809.459961,8527.691554
2012-02-24,8527.691554,12982.950195,2523.69,9647.379883,3467.030029,6864.430176,8537.191545
2012-02-27,8537.191545,12981.509766,2513.06,9633.929688,3441.449951,6849.600098,8526.691555
2012-02-28,8526.691555,13005.120117,2519.72,9722.519531,3453.98999,6887.629883,8465.891812
2012-02-29,8465.891812,12952.070312,2512.11,9723.240234,3452.449951,6856.080078,8547.691534
2012-03-01,8547.691534,12980.299805,2548.66,9707.370117,3499.72998,6941.77002,8563.391714
2012-03-02,8563.391714,12977.570312,2546.16,9777.030273,3501.169922,6921.370117,8453.491434
2012-03-05,8453.491434,12962.80957,2529.86,9698.589844,3487.540039,6866.459961,8166.591823
2012-03-06,8166.591823,12759.150391,2443.52,9637.629883,3362.560059,6633.109863,8161.791535
2012-03-07,8161.791535,12837.330078,2460.77,9576.05957,3392.330078,6671.109863,8307.391973
2012-03-08,8307.391973,12907.94043,2514.22,9768.959961,3478.360107,6834.540039,8282.691803
2012-03-09,8282.691803,12922.019531,2515.95,9929.740234,3487.47998,6880.209961,8180.191906
2012-03-12,8180.191906,12959.709961,2514.97,9889.860352,3490.060059,6901.350098,8376.791317
2012-03-13,8376.791317,13177.679688,2556.82,9899.080078,3550.159912,6995.910156,8391.091107
2012-03-14,8391.091107,13194.099609,2574.79,10050.519531,3564.51001,7079.419922,8426.691657
2012-03-15,8426.691657,13252.759766,2593.97,10123.280273,3580.209961,7144.450195,8486.291206
2012-03-16,8486.291206,13232.620117,2608.3,10129.830078,3594.830078,7157.819824,8591.791099
2012-03-19,8591.791099,13239.129883,2608.42,10141.990234,3577.879883,7154.220215,8567.491319
2012-03-20,8567.491319,13170.19043,2576.61,,3530.830078,7054.939941,8490.891787
2012-03-21,8490.891787,13124.620117,2567.58,10086.490234,3527.370117,7071.319824,8353.591145
2012-03-22,8353.591145,13046.139648,2530.22,10127.080078,3472.459961,6981.259766,8281.791413
2012-03-23,8281.791413,13080.730469,2525.43,10011.469727,3476.179932,6995.620117,8224.691861
2012-03-26,8224.691861,13241.629883,2539.87,10018.240234,3501.97998,7079.22998,8140.291556
2012-03-27,8140.291556,13197.730469,2525.21,10255.150391,3469.590088,7078.899902,7980.791718
2012-03-28,7980.791718,13126.209961,2496.69,10182.570312,3430.149902,6998.799805,7910.991984
2012-03-29,7910.991984,13145.820312,2452.74,10114.790039,3381.120117,6875.149902,8007.991886
2012-03-30,8007.991886,13212.040039,2477.28,10083.55957,3423.810059,6946.830078,8042.791655
2012-04-02,8042.791655,13264.490234,2501.18,10109.870117,3462.909912,7056.649902,7824.492072
2012-04-03,7824.492072,13199.549805,2458.98,10050.389648,3406.780029,6982.279785,7660.692433
2012-04-04,7660.692433,13074.75,2398.46,9819.990234,3313.469971,6784.060059,7660.492238
2012-04-05,7660.492238,13060.139648,2392.54,9767.610352,3319.810059,6775.259766,
2012-04-06,,,,9688.450195,,,
2012-04-09,,12929.589844,,9546.259766,,,7433.592565
2012-04-10,7433.592565,12715.929688,2321.53,9538.019531,3217.600098,6606.430176,7576.692518
2012-04-11,7576.692518,12805.389648,2341.36,9458.740234,3237.689941,6674.72998,7519.99238
2012-04-12,7519.99238,12986.580078,2352.24,9524.790039,3269.790039,6743.240234,7250.592751
2012-04-13,7250.592751,12849.589844,2291.51,9637.990234,3189.090088,6583.899902,7209.092793
2012-04-16,7209.092793,12921.410156,2301.19,9470.639648,3205.280029,6625.189941,7373.292333
2012-04-17,7373.292333,13115.540039,2367.05,9464.709961,3292.51001,6801.0,7079.193022
2012-04-18,7079.193022,13032.75,2327.84,9667.259766,3240.290039,6732.029785,6908.093098
2012-04-19,6908.093098,12964.099609,2284.67,9588.379883,3174.02002,6671.220215,7040.592964
2012-04-20,7040.592964,13029.259766,2311.27,9561.360352,3188.580078,6750.120117,6846.59316
2012-04-23,6846.59316,12927.169922,2244.83,9542.169922,3098.370117,6523.0,6999.892809
2012-04-24,6999.892809,13001.55957,2284.08,9468.040039,3169.320068,6590.410156,7118.892689
2012-04-25,7118.892689,13090.719727,2322.91,9561.009766,3233.459961,6704.5,7027.092977
2012-04-26,7027.092977,13204.620117,2322.69,9561.830078,3229.320068,6739.899902,7145.792564
2012-04-27,7145.792564,13228.30957,2344.02,9520.889648,3266.27002,6801.319824,7010.992896
2012-04-30,7010.992896,13213.629883,2306.43,,3212.800049,6761.189941,
2012-05-01,,13279.320312,2306.69,9350.950195,,,6831.89298
2012-05-02,6831.89298,13268.570312,2290.31,9380.25,3226.330078,6710.77002,6851.892959
2012-05-03,6851.892959,13206.589844,2287.1,,3223.360107,6694.439941,6875.993033
2012-05-04,6875.993033,13038.269531,2248.34,,3161.969971,6561.470215,7063.193038
2012-05-07,7063.193038,13008.530273,2283.09,9119.139648,3214.219971,6569.47998,7006.892802
2012-05-08,7006.892802,12932.089844,2236.11,9181.650391,3124.800049,6444.740234,6812.693292
2012-05-09,6812.693292,12835.05957,2225.63,9045.05957,3118.649902,6475.310059,7045.693056
2012-05-10,7045.693056,12855.040039,2247.38,9009.650391,3130.169922,6518.0,6995.593009
2012-05-11,6995.593009,12820.599609,2254.54,8953.30957,3129.77002,6579.930176,6809.393003
2012-05-14,6809.393003,12695.349609,2201.95,8973.839844,3057.98999,6451.970215,6700.693406
2012-05-15,6700.693406,12632.0,2178.67,8900.740234,3039.27002,6401.060059,6611.493301
2012-05-16,6611.493301,12598.549805,2175.34,8801.169922,3048.669922,6384.259766,6537.893278
2012-05-17,6537.893278,12442.490234,2146.91,8876.589844,3011.98999,6308.959961,6566.693541
2012-05-18,6566.693541,12369.379883,2144.69,8611.30957,3008.0,6271.220215,6523.993389
2012-05-21,6523.993389,12504.480469,2150.16,8633.889648,3027.149902,6331.040039,6661.293055
2012-05-22,6661.293055,12502.80957,2192.85,8729.290039,3084.090088,6435.600098,6440.493474
2012-05-23,6440.493474,12496.150391,2134.05,8556.599609,3003.27002,6285.75,6534.393281
2012-05-24,6534.393281,12529.75,2156.52,8563.379883,3038.25,6315.890137,6542.99337
2012-05-25,6542.99337,12454.830078,2161.87,8580.389648,3047.939941,6339.939941,6401.193709
2012-05-28,6401.193709,,2147.92,8593.150391,3042.969971,6323.189941,6251.693861
2012-05-29,6251.693861,12580.69043,2160.31,8657.080078,3084.699951,6396.839844,6090.393731
2012-05-30,6090.393731,12419.860352,2116.18,8633.19043,3015.580078,6280.799805,6089.793634
2012-05-31,6089.793634,12393.450195,2118.94,8542.730469,3017.01001,6264.379883,6064.993854
2012-06-01,6064.993854,12118.570312,2068.66,8440.25,2950.469971,6050.290039,6239.493678
2012-06-04,6239.493678,12101.459961,2078.96,8295.629883,2954.48999,5978.22998,6267.793454
2012-06-05,6267.793454,12127.950195,2087.31,8382.0,2986.100098,5969.399902,6418.893398
2012-06-06,6418.893398,12414.790039,2137.73,8533.530273,3058.439941,6093.990234,6438.093574
2012-06-07,6438.093574,12460.959961,2143.08,8639.719727,3071.159912,6144.220215,6551.993361
2012-06-08,6551.993361,12554.200195,2143.9,8459.259766,3051.689941,6130.819824,6516.393299
2012-06-11,6516.393299,12411.230469,2137.7,8624.900391,3042.76001,6141.049805,6522.493391
2012-06-12,6522.493391,12573.799805,2143.38,8536.719727,3046.909912,6161.240234,6615.293102
2012-06-13,6615.293102,12496.379883,2143.5,8587.839844,3030.040039,6152.490234,6695.993215
2012-06-14,6695.993215,12651.910156,2148.21,8568.889648,3032.449951,6138.609863,6718.993192
2012-06-15,6718.993192,12767.169922,2181.23,8569.320312,3087.620117,6229.410156,6519.893296
2012-06-18,6519.893296,12741.820312,2155.64,8721.019531,3066.189941,6248.200195,6693.89312
2012-06-19,6693.89312,12837.330078,2198.01,8655.870117,3117.919922,6363.359863,6796.093211
2012-06-20,6796.093211,12824.389648,2207.49,8752.30957,3126.52002,6392.129883,6773.493137
2012-06-21,6773.493137,12573.570312,2199.42,8824.070312,3114.219971,6343.129883,6876.292837
2012-06-22,6876.292837,12640.780273,2186.81,8798.349609,3090.899902,6263.25,6623.993288
2012-06-25,6623.993288,12502.660156,2130.71,8734.620117,3021.639893,6132.390137,6528.393287
2012-06-26,6528.393287,12534.669922,2127.95,8663.990234,3012.709961,6136.689941,6666.893147
2012-06-27,6666.893147,12627.009766,2165.61,8730.490234,3063.120117,6228.990234,6721.693384
2012-06-28,6721.693384,12602.259766,2157.62,8874.110352,3051.679932,6149.910156,7102.192999
2012-06-29,7102.192999,12880.089844,2264.72,9006.780273,3196.649902,6416.279785,7123.992781
2012-07-02,7123.992781,12871.389648,2292.08,9003.480469,3240.199951,6496.080078,7219.492685
2012-07-03,7219.492685,12943.660156,2320.43,9066.589844,3271.199951,6578.209961,7168.492736
2012-07-04,7168.492736,,2312.41,9104.169922,3267.75,6564.799805,6954.193149
2012-07-05,6954.193149,12896.669922,2284.92,9079.799805,3229.360107,6535.560059,6738.893074
2012-07-06,6738.893074,12772.469727,2235.51,9020.75,3168.790039,6410.109863,6688.293028
2012-07-09,6688.293028,12736.290039,2227.91,8896.879883,3156.800049,6387.569824,6726.893086
2012-07-10,6726.893086,12653.120117,2241.85,8857.730469,3175.409912,6438.330078,6805.893006
2012-07-11,6805.893006,12604.530273,2246.23,8851.0,3157.25,6453.850098,6630.09338
2012-07-12,6630.09338,12573.269531,2228.01,8720.009766,3135.179932,6419.350098,6664.593345
2012-07-13,6664.593345,12777.089844,2259.09,8724.120117,3180.810059,6557.100098,6532.093479
2012-07-16,6532.093479,12727.209961,2251.96,,3179.899902,6565.720215,6558.19355
2012-07-17,6558.19355,12805.540039,2250.75,8755.0,3176.969971,6577.640137,6591.193517
2012-07-18,6591.193517,12908.700195,2284.7,8726.740234,3235.399902,6684.419922,6632.593377
2012-07-19,6632.593377,12943.360352,2302.45,8795.549805,3263.639893,6758.390137,6246.293475
2012-07-20,6246.293475,12822.570312,2237.33,8669.870117,3193.889893,6630.02002,6177.393643
2012-07-23,6177.393643,12721.459961,2179.31,8508.320312,3101.530029,6419.330078,5956.293769
2012-07-24,5956.293769,12617.320312,2151.54,8488.089844,3074.679932,6390.410156,6004.893818
2012-07-25,6004.893818,12676.049805,2159.09,8365.900391,3081.73999,6406.52002,6368.793351
2012-07-26,6368.793351,12887.929688,2251.05,8443.099609,3207.120117,6582.959961,6617.593392
2012-07-27,6617.593392,13075.660156,2301.23,8566.639648,3280.189941,6689.399902,6801.792913
2012-07-30,6801.792913,13073.009766,2340.31,8635.44043,3320.709961,6774.060059,6738.09327
2012-07-31,6738.09327,13008.679688,2325.72,8695.05957,3291.659912,6772.259766,6719.993191
2012-08-01,6719.993191,12976.129883,2333.38,8641.849609,3321.560059,6754.459961,6373.393444
2012-08-02,6373.393444,12878.879883,2263.36,8653.179688,3232.459961,6606.089844,6755.69335
2012-08-03,6755.69335,13096.169922,2372.58,8555.110352,3374.189941,6865.660156,7053.59295
